timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2019-03-25,107.0400,108.0300,106.5500,107.0600,107.0600,1493515,0.0000,1.0000
2019-03-22,110.4000,110.7600,106.4800,106.6900,106.6900,2509884,0.0000,1.0000
2019-03-21,110.6100,113.2200,110.5111,112.6400,112.6400,949701,0.0000,1.0000
2019-03-20,110.8500,111.4800,110.2600,110.8200,110.8200,1476871,0.0000,1.0000
2019-03-19,111.3100,112.1500,110.4000,110.9000,110.9000,1520253,0.0000,1.0000
2019-03-18,110.2800,111.0450,109.6500,110.9500,110.9500,1734553,0.0000,1.0000
2019-03-15,109.5200,110.5000,109.1400,110.0300,110.0300,1923885,0.0000,1.0000
2019-03-14,111.0400,111.1200,108.9900,109.6800,109.6800,1432544,0.0000,1.0000
2019-03-13,111.5900,111.9200,110.4100,111.3300,111.3300,1524664,0.0000,1.0000
2019-03-12,110.3000,112.0450,110.3000,111.1500,111.1500,1282707,0.0000,1.0000
2019-03-11,110.0300,111.3100,109.7300,111.3000,111.3000,1180256,0.0000,1.0000
2019-03-08,109.0100,109.6600,107.8300,109.6300,109.6300,1011878,0.0000,1.0000
2019-03-07,110.4000,110.5000,108.5900,109.8400,109.8400,1039683,0.0000,1.0000
2019-03-06,110.8300,111.4400,110.1924,110.5500,110.5500,622580,0.0000,1.0000
2019-03-05,111.3200,111.7800,110.7100,110.7500,110.7500,859994,0.0000,1.0000
2019-03-04,113.0000,113.0300,109.9700,111.3600,111.3600,988917,0.0000,1.0000
2019-03-01,112.7300,113.3095,112.0700,112.7600,112.7600,848426,0.0000,1.0000
2019-02-28,112.1900,112.1900,111.3000,111.9700,111.9700,999540,0.0000,1.0000
2019-02-27,111.2500,112.5000,110.9100,112.1700,112.1700,610145,0.0000,1.0000
2019-02-26,112.0100,112.3100,111.4400,111.4700,111.4700,778127,0.0000,1.0000
2019-02-25,112.0000,112.7000,111.2800,112.3200,112.3200,1017635,0.0000,1.0000
2019-02-22,110.8500,111.6000,110.4300,111.4400,111.4400,920568,0.0000,1.0000
2019-02-21,109.5300,110.2900,108.9300,110.1300,110.1300,790244,0.4800,1.0000
2019-02-20,108.8300,110.9850,108.5000,109.7400,109.2638,1022560,0.0000,1.0000
2019-02-19,108.5900,109.5700,108.3000,108.7300,108.2582,977748,0.0000,1.0000
2019-02-15,108.4000,109.2100,107.6800,109.1100,108.6365,1043136,0.0000,1.0000
2019-02-14,107.2000,108.1000,106.0350,107.2600,106.7945,847899,0.0000,1.0000
2019-02-13,108.0000,108.9199,107.3100,107.8900,107.4218,1023906,0.0000,1.0000
2019-02-12,105.4800,107.6800,105.1500,107.6100,107.1430,1082094,0.0000,1.0000
2019-02-11,105.0900,105.4100,104.5300,104.7200,104.2656,818001,0.0000,1.0000
2019-02-08,104.4600,104.8600,103.3601,104.8600,104.4050,983778,0.0000,1.0000
2019-02-07,105.6400,106.0600,104.4200,104.8500,104.3950,916136,0.0000,1.0000
2019-02-06,106.5100,106.7600,105.6000,106.1000,105.6396,926962,0.0000,1.0000
2019-02-05,106.7400,107.0600,105.5900,107.0100,106.5456,1204265,0.0000,1.0000
2019-02-04,105.6600,106.4500,104.7300,106.2600,105.7989,1072812,0.0000,1.0000
2019-02-01,105.6400,106.4500,105.0300,105.7700,105.3110,945846,0.0000,1.0000
2019-01-31,104.3300,105.8800,103.9700,105.4400,104.9824,1466514,0.0000,1.0000
2019-01-30,105.0700,105.9200,104.0700,105.0500,104.5941,1042746,0.0000,1.0000
2019-01-29,103.7600,104.5500,103.0000,104.4800,104.0266,1607831,0.0000,1.0000
2019-01-28,102.8900,103.8300,102.5097,103.7000,103.2500,823014,0.0000,1.0000
2019-01-25,103.3500,104.0300,103.1400,103.5000,103.0509,1277152,0.0000,1.0000
2019-01-24,101.7700,102.6400,101.3600,102.2200,101.7764,1121604,0.0000,1.0000
2019-01-23,104.3100,104.8200,100.9000,102.0500,101.6071,2229174,0.0000,1.0000
2019-01-22,104.8700,105.3500,103.4000,104.3500,103.8972,1464898,0.0000,1.0000
2019-01-18,106.2100,107.2000,104.3600,105.4300,104.9725,2247902,0.0000,1.0000
2019-01-17,103.3700,107.5100,103.2900,107.3600,106.8941,3655582,0.0000,1.0000
2019-01-16,101.3800,103.5000,100.8722,102.5400,102.0950,2483596,0.0000,1.0000
2019-01-15,100.0600,101.8200,99.4100,101.0000,100.5617,2509536,0.0000,1.0000
2019-01-14,101.2900,102.6000,100.9400,101.9600,101.5175,870124,0.0000,1.0000
2019-01-11,101.9100,102.3800,101.5000,101.8600,101.4180,1064972,0.0000,1.0000
2019-01-10,101.2500,102.7100,100.6050,102.6500,102.2045,1015246,0.0000,1.0000
2019-01-09,101.3400,101.7900,100.2450,101.5000,101.0595,1070957,0.0000,1.0000
2019-01-08,100.7400,101.6350,99.5150,101.0700,100.6314,1648050,0.0000,1.0000
2019-01-07,99.8700,101.7100,99.0400,100.2400,99.8050,1277769,0.0000,1.0000
2019-01-04,97.5000,100.7400,96.8200,99.9100,99.4764,1801478,0.0000,1.0000
2019-01-03,101.2900,101.3900,97.5900,97.9700,97.5449,1118405,0.0000,1.0000
2019-01-02,101.0300,102.2000,100.4500,101.6900,101.2487,1063326,0.0000,1.0000
2018-12-31,101.8200,102.9100,101.2300,102.2300,101.7864,1162662,0.0000,1.0000
2018-12-28,101.6900,102.7500,100.6300,101.2300,100.7907,1119534,0.0000,1.0000
2018-12-27,98.2900,101.4300,98.0000,101.4200,100.9799,1430447,0.0000,1.0000
2018-12-26,95.8400,99.2999,94.4100,99.2700,98.8392,1310624,0.0000,1.0000
2018-12-24,96.0400,98.0900,95.3500,95.6000,95.1851,1100037,0.0000,1.0000
2018-12-21,97.3600,99.5200,96.2800,96.3200,95.9020,2350598,0.0000,1.0000
2018-12-20,97.4800,98.9400,96.0500,97.0700,96.6488,2327546,0.0000,1.0000
2018-12-19,97.9300,99.6700,95.8200,96.4300,96.0115,1686684,0.0000,1.0000
2018-12-18,97.8000,98.6700,96.2700,96.7000,96.2804,1684753,0.0000,1.0000
2018-12-17,100.0300,100.4900,96.5700,97.1300,96.7085,1487001,0.0000,1.0000
2018-12-14,99.9400,100.8300,97.5801,100.1400,99.7054,2367798,0.0000,1.0000
2018-12-13,103.6500,104.1500,100.4800,100.9000,100.4621,1611537,0.0000,1.0000
2018-12-12,104.0200,104.8000,103.4200,103.4600,103.0110,852758,0.0000,1.0000
2018-12-11,105.1500,105.7500,102.6000,103.0400,102.5929,834827,0.0000,1.0000
2018-12-10,103.1300,103.8300,101.1200,103.4600,103.0110,1209021,0.0000,1.0000
2018-12-07,106.1700,107.5400,102.6000,103.2300,102.7820,1184976,0.0000,1.0000
2018-12-06,105.4400,105.8200,103.2001,105.7900,105.3309,1734219,0.0000,1.0000
2018-12-04,110.4200,110.7300,106.5400,106.7300,106.2668,1457601,0.0000,1.0000
2018-12-03,110.3800,111.4200,109.3200,110.5600,110.0802,1206513,0.0000,1.0000
2018-11-30,108.2400,109.9900,108.2400,109.3300,108.8556,1962016,0.0000,1.0000
2018-11-29,108.2800,109.4200,107.7550,108.4700,107.9993,2603717,0.0000,1.0000
2018-11-28,106.0500,107.7200,104.5100,107.6400,107.1729,1277626,0.0000,1.0000
2018-11-27,106.7200,107.2900,105.4400,105.8000,105.3409,944420,0.0000,1.0000
2018-11-26,108.0000,108.1400,106.8300,107.3400,106.8742,1730592,0.0000,1.0000
2018-11-23,106.0700,108.0800,105.9900,107.2900,106.8244,381890,0.0000,1.0000
2018-11-21,106.6000,108.3900,106.3400,106.8100,106.3465,1099651,0.0000,1.0000
2018-11-20,106.3400,106.6800,104.8600,105.8800,105.4205,1940052,0.0000,1.0000
