timestamp,open,high,low,close,volume
2019-04-26 05:21:00,78.4620,78.4820,78.4500,78.4600,0.0
2019-04-26 05:20:00,78.4510,78.4790,78.4300,78.4680,0.0
2019-04-26 05:19:00,78.4440,78.4550,78.4200,78.4510,0.0
2019-04-26 05:18:00,78.4200,78.4470,78.4100,78.4440,0.0
2019-04-26 05:17:00,78.4330,78.4400,78.4100,78.4100,0.0
2019-04-26 05:16:00,78.4100,78.4380,78.4100,78.4330,0.0
2019-04-26 05:15:00,78.4120,78.4290,78.3900,78.4250,0.0
2019-04-26 05:14:00,78.4100,78.4340,78.3900,78.4120,0.0
2019-04-26 05:13:00,78.4140,78.4340,78.4000,78.4300,0.0
2019-04-26 05:12:00,78.4160,78.4210,78.3900,78.4140,0.0
2019-04-26 05:11:00,78.4040,78.4270,78.3900,78.4160,0.0
2019-04-26 05:10:00,78.4000,78.4160,78.3800,78.4030,0.0
2019-04-26 05:09:00,78.4220,78.4650,78.4000,78.4140,0.0
2019-04-26 05:08:00,78.4000,78.4240,78.3900,78.4200,0.0
2019-04-26 05:07:00,78.4040,78.4110,78.3800,78.4090,0.0
2019-04-26 05:06:00,78.4000,78.4150,78.3800,78.3800,0.0
2019-04-26 05:05:00,78.4050,78.4180,78.3900,78.4120,0.0
2019-04-26 05:04:00,78.3900,78.4080,78.3800,78.3900,0.0
2019-04-26 05:03:00,78.4400,78.4400,78.3900,78.4030,0.0
2019-04-26 05:02:00,78.4410,78.4450,78.4200,78.4400,0.0
2019-04-26 05:01:00,78.4490,78.4530,78.4100,78.4420,0.0
2019-04-26 05:00:00,78.4330,78.4550,78.4100,78.4490,0.0
2019-04-26 04:59:00,78.4360,78.4550,78.4100,78.4330,0.0
2019-04-26 04:58:00,78.4200,78.4410,78.4100,78.4360,0.0
2019-04-26 04:57:00,78.4340,78.4390,78.4100,78.4340,0.0
2019-04-26 04:56:00,78.4200,78.4370,78.4100,78.4340,0.0
2019-04-26 04:55:00,78.4330,78.4350,78.4100,78.4330,0.0
2019-04-26 04:54:00,78.4200,78.4340,78.4100,78.4310,0.0
2019-04-26 04:53:00,78.4300,78.4350,78.4100,78.4320,0.0
2019-04-26 04:52:00,78.4200,78.4350,78.4100,78.4320,0.0
2019-04-26 04:51:00,78.4340,78.4390,78.4100,78.4330,0.0
2019-04-26 04:50:00,78.4200,78.4360,78.4100,78.4360,0.0
2019-04-26 04:49:00,78.4310,78.4380,78.4100,78.4330,0.0
2019-04-26 04:48:00,78.4300,78.4340,78.4100,78.4310,0.0
2019-04-26 04:47:00,78.4320,78.4370,78.4100,78.4330,0.0
