timestamp,open,high,low,close,volume
2019-04-26 01:15:00,143.9400,144.0280,143.9400,144.0260,0.0
2019-04-26 01:14:00,144.0070,144.0190,143.9700,144.0040,0.0
2019-04-26 01:13:00,144.0030,144.0110,143.9400,144.0070,0.0
2019-04-26 01:12:00,144.0070,144.0120,143.9500,144.0030,0.0
2019-04-26 01:11:00,144.0010,144.0130,143.9700,144.0070,0.0
2019-04-26 01:10:00,144.0000,144.0040,143.9300,144.0000,0.0
2019-04-26 01:09:00,143.9400,144.0060,143.9400,144.0000,0.0
2019-04-26 01:08:00,143.9750,144.0090,143.9500,144.0030,0.0
2019-04-26 01:07:00,143.9750,143.9800,143.9100,143.9790,0.0
2019-04-26 01:06:00,143.9100,143.9890,143.9100,143.9750,0.0
2019-04-26 01:05:00,143.9720,143.9750,143.9300,143.9660,0.0
2019-04-26 01:04:00,143.9780,143.9860,143.9200,143.9720,0.0
2019-04-26 01:03:00,143.9300,143.9860,143.9300,143.9780,0.0
2019-04-26 01:02:00,143.9440,143.9610,143.9200,143.9530,0.0
2019-04-26 01:01:00,143.9720,143.9720,143.9000,143.9440,0.0
2019-04-26 01:00:00,143.9200,143.9880,143.9200,143.9720,0.0
2019-04-26 00:59:00,143.9920,143.9920,143.9400,143.9820,0.0
2019-04-26 00:58:00,143.9950,144.0020,143.9400,143.9920,0.0
2019-04-26 00:57:00,143.9910,144.0040,143.9400,143.9870,0.0
2019-04-26 00:56:00,144.0160,144.0260,143.9600,143.9950,0.0
2019-04-26 00:55:00,144.0230,144.0560,143.9700,144.0190,0.0
2019-04-26 00:54:00,143.9500,144.0750,143.9500,144.0200,0.0
2019-04-26 00:53:00,143.9840,144.0440,143.9500,144.0190,0.0
2019-04-26 00:52:00,143.9900,144.0160,143.9200,143.9830,0.0
2019-04-26 00:51:00,143.8200,144.0080,143.8200,143.9880,0.0
2019-04-26 00:50:00,143.8820,143.9010,143.8500,143.8740,0.0
2019-04-26 00:49:00,143.8340,143.8970,143.7900,143.8780,0.0
2019-04-26 00:48:00,143.8060,143.8360,143.7400,143.8340,0.0
2019-04-26 00:47:00,143.8130,143.8150,143.7400,143.8060,0.0
2019-04-26 00:46:00,143.8830,143.8930,143.7900,143.8110,0.0
2019-04-26 00:45:00,143.8800,143.9430,143.8600,143.8830,0.0
2019-04-26 00:44:00,143.8970,143.9430,143.8700,143.9410,0.0
2019-04-26 00:43:00,143.9130,143.9130,143.8500,143.8880,0.0
2019-04-26 00:42:00,143.8300,143.9170,143.8300,143.8900,0.0
2019-04-26 00:41:00,143.8790,143.8970,143.8500,143.8970,0.0
2019-04-26 00:40:00,143.8760,143.8870,143.8200,143.8790,0.0
2019-04-26 00:39:00,143.8300,143.8820,143.8300,143.8760,0.0
2019-04-26 00:38:00,143.8760,143.8810,143.8400,143.8750,0.0
2019-04-26 00:37:00,143.8870,143.9090,143.8400,143.8740,0.0
2019-04-26 00:36:00,143.8730,143.8880,143.8100,143.8870,0.0
2019-04-26 00:35:00,143.8870,143.8930,143.8500,143.8730,0.0
2019-04-26 00:34:00,143.8800,143.9030,143.8300,143.8600,0.0
2019-04-26 00:33:00,143.8500,143.9220,143.8500,143.9020,0.0
2019-04-26 00:32:00,143.9160,143.9220,143.8800,143.9130,0.0
2019-04-26 00:31:00,143.9100,143.9230,143.8600,143.9170,0.0
2019-04-26 00:30:00,143.8400,143.9190,143.8400,143.9100,0.0
2019-04-26 00:29:00,143.8600,143.8990,143.8600,143.8930,0.0
2019-04-26 00:28:00,143.8710,143.8850,143.8100,143.8800,0.0
2019-04-26 00:27:00,143.7800,143.8760,143.7800,143.8760,0.0
2019-04-26 00:26:00,143.8410,143.8540,143.8100,143.8450,0.0
2019-04-26 00:25:00,143.8170,143.8540,143.7900,143.8410,0.0
2019-04-26 00:24:00,143.7700,143.8360,143.7700,143.8250,0.0
2019-04-26 00:23:00,143.7950,143.8340,143.7700,143.8340,0.0
2019-04-26 00:22:00,143.7790,143.7990,143.7500,143.7950,0.0
2019-04-26 00:21:00,143.8080,143.8100,143.7500,143.7770,0.0
2019-04-26 00:20:00,143.8120,143.8220,143.7800,143.8040,0.0
2019-04-26 00:19:00,143.8020,143.8250,143.7600,143.8100,0.0
2019-04-26 00:18:00,143.8150,143.8220,143.7600,143.8030,0.0
2019-04-26 00:17:00,143.8240,143.8300,143.7800,143.8150,0.0
2019-04-26 00:16:00,143.8260,143.8300,143.7600,143.8240,0.0
2019-04-26 00:15:00,143.7900,143.8520,143.7800,143.8260,0.0
2019-04-26 00:14:00,143.8610,143.8630,143.8000,143.8200,0.0
2019-04-26 00:13:00,143.8680,143.8850,143.8100,143.8630,0.0
2019-04-26 00:12:00,143.7800,143.8730,143.7800,143.8700,0.0
2019-04-26 00:11:00,143.8720,143.8770,143.8000,143.8420,0.0
2019-04-26 00:10:00,143.8770,143.8900,143.8200,143.8700,0.0
2019-04-26 00:09:00,143.8300,143.8860,143.8300,143.8770,0.0
2019-04-26 00:08:00,143.9090,143.9100,143.8500,143.8810,0.0
2019-04-26 00:07:00,143.8700,143.9200,143.8300,143.9040,0.0
2019-04-26 00:06:00,143.7700,143.8730,143.7700,143.8660,0.0
2019-04-26 00:05:00,143.8480,143.8480,143.7900,143.8330,0.0
2019-04-26 00:04:00,143.7800,143.8570,143.7700,143.8470,0.0
2019-04-26 00:03:00,143.7900,143.8560,143.7600,143.8060,0.0
2019-04-26 00:02:00,143.8850,143.8880,143.8200,143.8470,0.0
2019-04-26 00:01:00,143.8640,143.9060,143.8300,143.8870,0.0
2019-04-26 00:00:00,143.8300,143.9070,143.8300,143.8640,0.0
2019-04-25 23:59:00,143.8910,143.9020,143.8600,143.8860,0.0
2019-04-25 23:58:00,143.8990,143.9040,143.8300,143.8930,0.0
2019-04-25 23:57:00,143.8300,143.9060,143.8300,143.8990,0.0
2019-04-25 23:56:00,143.8880,143.8990,143.8600,143.8930,0.0
2019-04-25 23:55:00,143.8980,143.9040,143.8200,143.8830,0.0
2019-04-25 23:54:00,143.8200,143.9040,143.8200,143.8960,0.0
2019-04-25 23:53:00,143.8890,143.8990,143.8600,143.8850,0.0
2019-04-25 23:52:00,143.9010,143.9090,143.8300,143.8820,0.0
2019-04-25 23:51:00,143.8600,143.9240,143.8600,143.9010,0.0
2019-04-25 23:50:00,143.9150,143.9260,143.8900,143.9180,0.0
2019-04-25 23:49:00,143.8900,143.9190,143.8600,143.9150,0.0
2019-04-25 23:48:00,143.8500,143.9150,143.8500,143.9120,0.0
2019-04-25 23:47:00,143.9010,143.9140,143.8700,143.9080,0.0
2019-04-25 23:46:00,143.9140,143.9170,143.8500,143.9010,0.0
2019-04-25 23:45:00,143.8840,143.9190,143.8300,143.9140,0.0
2019-04-25 23:44:00,143.8980,143.9020,143.8600,143.8840,0.0
2019-04-25 23:43:00,143.9120,143.9150,143.8600,143.8970,0.0
2019-04-25 23:42:00,143.9240,143.9360,143.8700,143.9120,0.0
2019-04-25 23:41:00,143.9340,143.9340,143.9000,143.9280,0.0
2019-04-25 23:40:00,143.9350,143.9520,143.8800,143.9340,0.0
2019-04-25 23:39:00,143.9210,143.9450,143.8600,143.9350,0.0
2019-04-25 23:38:00,143.9430,143.9430,143.9000,143.9240,0.0
2019-04-25 23:37:00,143.9440,143.9470,143.8800,143.9450,0.0
2019-04-25 23:36:00,143.8900,143.9520,143.8900,143.9320,0.0
2019-04-25 23:35:00,143.9490,143.9550,143.9200,143.9490,0.0
2019-04-25 23:34:00,143.9620,143.9650,143.8900,143.9490,0.0
2019-04-25 23:33:00,143.8900,143.9630,143.8900,143.9540,0.0
2019-04-25 23:32:00,143.9590,143.9590,143.9100,143.9490,0.0
2019-04-25 23:31:00,143.9580,143.9620,143.8900,143.9520,0.0
2019-04-25 23:30:00,143.9000,143.9700,143.9000,143.9580,0.0
2019-04-25 23:29:00,143.9610,143.9680,143.9300,143.9620,0.0
2019-04-25 23:28:00,143.9550,143.9630,143.9000,143.9610,0.0
2019-04-25 23:27:00,143.8900,143.9580,143.8900,143.9580,0.0
2019-04-25 23:26:00,143.9510,143.9530,143.9200,143.9520,0.0
2019-04-25 23:25:00,143.9570,143.9570,143.8900,143.9300,0.0
2019-04-25 23:24:00,143.9000,143.9600,143.9000,143.9580,0.0
2019-04-25 23:23:00,143.9580,143.9600,143.9300,143.9560,0.0
2019-04-25 23:22:00,143.9540,143.9620,143.9000,143.9590,0.0
2019-04-25 23:21:00,143.9000,143.9560,143.9000,143.9540,0.0
2019-04-25 23:20:00,143.9570,143.9590,143.9200,143.9300,0.0
2019-04-25 23:19:00,143.9680,143.9680,143.9000,143.9530,0.0
2019-04-25 23:18:00,143.9100,143.9720,143.9100,143.9680,0.0
2019-04-25 23:17:00,143.9650,143.9720,143.9300,143.9650,0.0
2019-04-25 23:16:00,143.9740,143.9780,143.9100,143.9650,0.0
2019-04-25 23:15:00,143.9200,143.9800,143.9200,143.9740,0.0
2019-04-25 23:14:00,143.9750,143.9790,143.9500,143.9500,0.0
2019-04-25 23:13:00,143.9630,143.9810,143.9100,143.9750,0.0
2019-04-25 23:12:00,143.8900,143.9660,143.8900,143.9630,0.0
2019-04-25 23:11:00,143.9430,143.9540,143.9100,143.9520,0.0
2019-04-25 23:10:00,143.9430,143.9480,143.8800,143.9430,0.0
2019-04-25 23:09:00,143.8800,143.9500,143.8800,143.9430,0.0
2019-04-25 23:08:00,143.9620,143.9670,143.9100,143.9440,0.0
2019-04-25 23:07:00,143.9710,143.9710,143.9200,143.9620,0.0
2019-04-25 23:06:00,143.9100,143.9740,143.9100,143.9650,0.0
2019-04-25 23:05:00,143.9710,143.9730,143.9400,143.9730,0.0
2019-04-25 23:04:00,143.9840,143.9930,143.9300,143.9740,0.0
2019-04-25 23:03:00,143.9300,144.0000,143.9300,143.9910,0.0
2019-04-25 23:02:00,143.9920,144.0000,143.9600,143.9950,0.0
2019-04-25 23:01:00,143.9700,143.9980,143.9400,143.9910,0.0
2019-04-25 23:00:00,143.9300,143.9980,143.9300,143.9950,0.0
2019-04-25 22:59:00,143.9810,143.9850,143.9600,143.9820,0.0
2019-04-25 22:58:00,143.9750,143.9850,143.9200,143.9850,0.0
2019-04-25 22:57:00,143.9100,143.9820,143.9100,143.9500,0.0
2019-04-25 22:56:00,143.9620,143.9740,143.9300,143.9700,0.0
2019-04-25 22:55:00,143.9600,143.9700,143.9100,143.9610,0.0
2019-04-25 22:54:00,143.9300,143.9850,143.9300,143.9680,0.0
2019-04-25 22:53:00,143.9820,143.9950,143.9500,143.9790,0.0
2019-04-25 22:52:00,143.9780,143.9820,143.9200,143.9800,0.0
2019-04-25 22:51:00,143.9200,143.9830,143.9200,143.9780,0.0
2019-04-25 22:50:00,143.9820,143.9930,143.9500,143.9780,0.0
2019-04-25 22:49:00,143.9780,143.9950,143.9300,143.9860,0.0
2019-04-25 22:48:00,143.9300,143.9930,143.9300,143.9780,0.0
2019-04-25 22:47:00,143.9700,143.9840,143.9500,143.9830,0.0
2019-04-25 22:46:00,143.9850,143.9960,143.9300,143.9790,0.0
2019-04-25 22:45:00,143.9300,143.9870,143.9300,143.9850,0.0
2019-04-25 22:44:00,143.9640,143.9850,143.9400,143.9780,0.0
2019-04-25 22:43:00,143.9620,143.9750,143.9200,143.9720,0.0
2019-04-25 22:42:00,143.9100,143.9750,143.9100,143.9670,0.0
2019-04-25 22:41:00,143.9730,143.9770,143.9400,143.9620,0.0
2019-04-25 22:40:00,143.9880,143.9920,143.9200,143.9730,0.0
2019-04-25 22:39:00,143.9200,144.0000,143.9200,143.9880,0.0
2019-04-25 22:38:00,143.9740,143.9860,143.9500,143.9740,0.0
2019-04-25 22:37:00,143.9630,143.9760,143.9200,143.9500,0.0
2019-04-25 22:36:00,143.9000,143.9840,143.9000,143.9740,0.0
2019-04-25 22:35:00,143.9610,143.9630,143.9300,143.9530,0.0
2019-04-25 22:34:00,143.9590,143.9700,143.9000,143.9610,0.0
2019-04-25 22:33:00,143.9100,143.9690,143.9100,143.9590,0.0
2019-04-25 22:32:00,143.9690,143.9780,143.9400,143.9680,0.0
2019-04-25 22:31:00,143.9680,143.9780,143.9100,143.9690,0.0
2019-04-25 22:30:00,143.9200,143.9800,143.9200,143.9690,0.0
2019-04-25 22:29:00,143.9610,143.9800,143.9500,143.9800,0.0
2019-04-25 22:28:00,143.9680,143.9690,143.9100,143.9630,0.0
2019-04-25 22:27:00,143.9100,143.9690,143.9100,143.9600,0.0
2019-04-25 22:26:00,143.9510,143.9770,143.9300,143.9680,0.0
2019-04-25 22:25:00,143.9580,143.9610,143.9100,143.9300,0.0
2019-04-25 22:24:00,143.9100,143.9630,143.9100,143.9500,0.0
2019-04-25 22:23:00,143.9650,143.9700,143.9300,143.9620,0.0
2019-04-25 22:22:00,143.9670,143.9670,143.9100,143.9630,0.0
2019-04-25 22:21:00,143.9510,143.9700,143.9000,143.9560,0.0
2019-04-25 22:20:00,143.9490,143.9590,143.9200,143.9540,0.0
2019-04-25 22:19:00,143.9490,143.9520,143.8900,143.9400,0.0
2019-04-25 22:18:00,143.8900,143.9520,143.8900,143.9410,0.0
2019-04-25 22:17:00,143.9570,143.9590,143.9300,143.9440,0.0
2019-04-25 22:16:00,143.9630,143.9730,143.9100,143.9570,0.0
2019-04-25 22:15:00,143.9000,143.9660,143.9000,143.9400,0.0
2019-04-25 22:14:00,143.9580,143.9660,143.9300,143.9470,0.0
2019-04-25 22:13:00,143.9530,143.9660,143.9000,143.9580,0.0
2019-04-25 22:12:00,143.9000,143.9620,143.9000,143.9530,0.0
2019-04-25 22:11:00,143.9490,143.9630,143.9300,143.9500,0.0
2019-04-25 22:10:00,143.9520,143.9630,143.9000,143.9420,0.0
2019-04-25 22:09:00,143.9000,143.9650,143.9000,143.9620,0.0
2019-04-25 22:08:00,143.9640,143.9640,143.9300,143.9500,0.0
2019-04-25 22:07:00,143.9610,143.9670,143.9000,143.9600,0.0
2019-04-25 22:06:00,143.9000,143.9700,143.9000,143.9550,0.0
2019-04-25 22:05:00,143.9720,143.9860,143.9300,143.9520,0.0
2019-04-25 22:04:00,143.9690,143.9840,143.9200,143.9690,0.0
2019-04-25 22:03:00,143.9100,143.9840,143.9100,143.9700,0.0
2019-04-25 22:02:00,143.9570,143.9750,143.9400,143.9580,0.0
2019-04-25 22:01:00,143.9630,143.9660,143.9000,143.9500,0.0
2019-04-25 22:00:00,143.9100,143.9700,143.9100,143.9540,0.0
2019-04-25 21:59:00,143.9370,143.9500,143.9100,143.9320,0.0
2019-04-25 21:58:00,143.9410,143.9540,143.9100,143.9420,0.0
2019-04-25 21:57:00,143.9500,143.9700,143.9100,143.9470,0.0
2019-04-25 21:56:00,143.9400,143.9500,143.9100,143.9410,0.0
2019-04-25 21:55:00,143.9390,143.9460,143.9000,143.9320,0.0
2019-04-25 21:54:00,143.9000,143.9540,143.9000,143.9170,0.0
2019-04-25 21:53:00,143.9400,143.9500,143.9060,143.9400,0.0
2019-04-25 21:52:00,143.9390,143.9500,143.9090,143.9390,0.0
2019-04-25 21:51:00,143.9100,143.9620,143.9100,143.9390,0.0
2019-04-25 21:50:00,143.9450,143.9500,143.9140,143.9290,0.0
2019-04-25 21:49:00,143.9470,143.9500,143.9100,143.9450,0.0
2019-04-25 21:48:00,143.9000,143.9490,143.9000,143.9280,0.0
2019-04-25 21:47:00,143.9440,143.9510,143.9200,143.9240,0.0
2019-04-25 21:46:00,143.9480,143.9510,143.9100,143.9440,0.0
2019-04-25 21:45:00,143.9100,143.9500,143.9100,143.9390,0.0
2019-04-25 21:44:00,143.9070,143.9400,143.9000,143.9300,0.0
2019-04-25 21:43:00,143.9060,143.9400,143.8800,143.9090,0.0
2019-04-25 21:42:00,143.8800,143.9270,143.8800,143.9060,0.0
2019-04-25 21:41:00,143.9070,143.9400,143.8940,143.9080,0.0
2019-04-25 21:40:00,143.9290,143.9290,143.8700,143.9110,0.0
2019-04-25 21:39:00,143.8700,143.9400,143.8700,143.9080,0.0
2019-04-25 21:38:00,143.9110,143.9400,143.8920,143.9000,0.0
2019-04-25 21:37:00,143.9030,143.9400,143.8800,143.9000,0.0
2019-04-25 21:36:00,143.8900,143.9400,143.8900,143.9120,0.0
2019-04-25 21:35:00,143.9030,143.9400,143.8900,143.9100,0.0
2019-04-25 21:34:00,143.9140,143.9400,143.8700,143.9030,0.0
2019-04-25 21:33:00,143.8800,143.9400,143.8800,143.8900,0.0
2019-04-25 21:32:00,143.9190,143.9400,143.8900,143.9040,0.0
2019-04-25 21:31:00,143.9180,143.9500,143.8980,143.9320,0.0
2019-04-25 21:30:00,143.8800,143.9400,143.8800,143.9250,0.0
2019-04-25 21:29:00,143.9350,143.9700,143.8870,143.9260,0.0
2019-04-25 21:28:00,143.9090,143.9700,143.8800,143.9090,0.0
2019-04-25 21:27:00,143.8900,143.9500,143.8890,143.9120,0.0
2019-04-25 21:26:00,143.9360,143.9700,143.8890,143.9120,0.0
2019-04-25 21:25:00,143.9140,143.9700,143.8800,143.9120,0.0
2019-04-25 21:24:00,143.9110,143.9700,143.8850,143.9110,0.0
2019-04-25 21:23:00,143.9500,144.0100,143.8990,143.9340,0.0
2019-04-25 21:22:00,143.9520,144.0100,143.9100,143.9350,0.0
2019-04-25 21:21:00,143.9520,144.0100,143.9140,143.9350,0.0
2019-04-25 21:20:00,143.9390,144.0100,143.9180,143.9400,0.0
2019-04-25 21:19:00,143.9420,144.0100,143.9130,143.9260,0.0
2019-04-25 21:18:00,143.9300,144.0100,143.9200,143.9420,0.0
2019-04-25 21:17:00,143.9450,144.0000,143.9110,143.9530,0.0
2019-04-25 21:16:00,143.9540,143.9800,143.9260,143.9600,0.0
2019-04-25 21:15:00,143.9320,143.9670,143.9200,143.9570,0.0
2019-04-25 21:14:00,143.9260,143.9840,143.9190,143.9340,0.0
2019-04-25 21:13:00,143.9660,143.9840,143.9190,143.9250,0.0
2019-04-25 21:12:00,143.9200,143.9840,143.9200,143.9660,0.0
2019-04-25 21:11:00,143.9320,143.9840,143.9080,143.9250,0.0
2019-04-25 21:10:00,143.9080,143.9820,143.8740,143.9320,0.0
2019-04-25 21:09:00,143.9600,143.9810,143.8520,143.9310,0.0
2019-04-25 21:08:00,143.9050,143.9760,143.8520,143.9060,0.0
2019-04-25 21:07:00,143.9560,143.9840,143.8520,143.9050,0.0
2019-04-25 21:06:00,143.9300,143.9880,143.9000,143.9600,0.0
2019-04-25 21:05:00,143.9200,143.9880,143.8560,143.9040,0.0
2019-04-25 21:04:00,143.9570,143.9700,143.8600,143.8680,0.0
2019-04-25 21:03:00,143.8900,143.9700,143.8590,143.8830,0.0
2019-04-25 21:02:00,143.9050,143.9580,143.8500,143.9060,0.0
2019-04-25 21:01:00,143.9610,143.9610,143.8380,143.9050,0.0
2019-04-25 21:00:00,143.9700,144.0100,143.9120,143.9120,0.0
2019-04-25 20:59:00,144.0080,144.0700,143.9620,143.9620,0.0
2019-04-25 20:58:00,144.0030,144.0120,143.9500,144.0070,0.0
2019-04-25 20:57:00,143.9500,144.0130,143.9500,143.9970,0.0
2019-04-25 20:56:00,143.9880,144.0150,143.9700,143.9980,0.0
2019-04-25 20:55:00,143.9910,144.0080,143.9400,143.9850,0.0
2019-04-25 20:54:00,143.9300,143.9910,143.9300,143.9800,0.0
2019-04-25 20:53:00,143.9810,143.9930,143.9600,143.9840,0.0
2019-04-25 20:52:00,143.9830,143.9950,143.9200,143.9810,0.0
2019-04-25 20:51:00,143.9300,143.9980,143.9300,143.9840,0.0
2019-04-25 20:50:00,143.9850,143.9940,143.9500,143.9810,0.0
2019-04-25 20:49:00,143.9860,143.9990,143.9300,143.9880,0.0
2019-04-25 20:48:00,143.9300,143.9960,143.9300,143.9860,0.0
2019-04-25 20:47:00,143.9940,144.0100,143.9700,143.9880,0.0
2019-04-25 20:46:00,143.9930,144.0040,143.9400,143.9940,0.0
2019-04-25 20:45:00,143.9300,144.0030,143.9300,143.9930,0.0
2019-04-25 20:44:00,144.0040,144.0100,143.9600,143.9860,0.0
2019-04-25 20:43:00,143.9960,144.0100,143.9400,144.0040,0.0
2019-04-25 20:42:00,143.9400,144.0050,143.9400,143.9960,0.0
2019-04-25 20:41:00,144.0030,144.0070,143.9700,143.9930,0.0
2019-04-25 20:40:00,144.0040,144.0100,143.9300,144.0010,0.0
2019-04-25 20:39:00,143.9500,144.0170,143.9500,144.0020,0.0
2019-04-25 20:38:00,144.0130,144.0140,143.9700,144.0070,0.0
2019-04-25 20:37:00,143.9780,144.0130,143.9400,144.0130,0.0
2019-04-25 20:36:00,143.9820,144.0000,143.9200,143.9870,0.0
2019-04-25 20:35:00,143.9680,143.9960,143.9400,143.9830,0.0
2019-04-25 20:34:00,143.9880,143.9910,143.9200,143.9720,0.0
2019-04-25 20:33:00,143.9920,143.9930,143.9300,143.9880,0.0
2019-04-25 20:32:00,143.9820,143.9910,143.9500,143.9850,0.0
2019-04-25 20:31:00,143.9880,143.9900,143.9200,143.9760,0.0
2019-04-25 20:30:00,143.9400,143.9910,143.9400,143.9880,0.0
2019-04-25 20:29:00,143.9860,143.9950,143.9600,143.9900,0.0
2019-04-25 20:28:00,143.9870,143.9900,143.9300,143.9840,0.0
2019-04-25 20:27:00,143.9300,143.9900,143.9300,143.9870,0.0
2019-04-25 20:26:00,143.9870,143.9880,143.9500,143.9840,0.0
2019-04-25 20:25:00,143.9870,143.9900,143.9200,143.9800,0.0
